"user_1","user_2","location_score"
370,3079,0.0000540559192695
477,2616,0.19999999999999987
477,3523,0.16065203562145908
492,3514,0.003917727025831329
1265,2211,0.2
1265,2616,0.1497752458645699
1265,2710,0.2
1499,2874,0.18742041782282115
539,3523,0.01627992739870661
977,1288,0.04983135991885494
977,3723,0.18126004666731932
893,2175,0.2000000000000001
893,1080,0.17692928715125988
893,1451,0.2
893,3577,0.20000000000000007
893,2136,0.10077953287731903
893,3523,0.19770708238840287
893,2878,0.1440042522595145
893,3107,0.2
893,2457,0.17496723975975428
893,2692,0.03621020484157749
893,3709,0.16796889316832564
893,3695,0.1628047762384896
893,3739,0.2
893,3747,0.2
834,2741,0.11165251256283455
834,1412,0.1882402569035671
738,970,0.2
738,1526,0.2
738,1232,0.1635226603943052
738,2616,0.2
738,2710,0.13994869132229038
738,3055,0.2
1257,2616,0.18469422939391503
1257,3523,0.16080241473865053
1257,3146,0.20000000000000007
1257,3107,0.2
1257,3294,0.2
1257,3739,0.2
1257,3747,0.2
1257,3311,0.012371742871017983
359,970,0.12672857547177319
1095,2175,0.08839929624400283
1095,2175,0.08839929624400286
1095,2694,0.2
1095,3496,0.16666667
1095,2692,0.03069637936876283
1095,2692,0.03069637936876283
791,970,0.20000000000000007
791,1526,0.20000000000000007
791,2211,0.023237554196533505
791,3514,0.20000000000000007
791,3038,0.19402324589965278
791,2710,0.1808017219241325
791,3055,0.20000000000000007
847,2175,0.0347963146411104
847,1080,0.12383300318377384
847,2136,0.09332323439995532
847,3523,0.19999999999999984
847,2878,0.19999999999999984
847,3205,0.0626947082180402
847,2457,0.19999999999999984
847,3709,0.028292479884127725
847,3695,0.19999999999999984
847,3739,0.00007666770958
1526,2175,0.2000000000000001
1526,2038,0.2
1526,2211,0.2
1526,1670,0.13244891133951964
1526,1962,0.19999999999999996
1526,2616,0.17630775484347297
1526,1531,0.19767511412577382
1526,2216,0.19999999999999996
1526,2136,0.19999999999999993
1526,3523,0.09375723549734687
1526,3523,0.078131031143743
1526,1935,0.19999999999999996
1526,2878,0.19846248676953968
1526,2878,0.19846248676953981
1526,3272,0.2
1526,3272,0.16666667
1526,2710,0.2
1526,2342,0.19999999999999996
1526,2373,0.011646433677772338
1526,3055,0.14446128310889025
1526,3066,0.1987303044772955
1526,3294,0.2
1526,2692,0.20000000000000018
1526,3661,0.2
1526,3695,0.1283865684843994
1526,3838,0.157580695894163
1526,3311,0.0019235916025813905
864,3523,0.2
1046,1526,0.19951379851782022
1046,1232,0.0007146871594448
1046,1325,0.1326957633489609
1046,2211,0.2
