"id","created_at","uuid","address_line_1","address_line_2","city","postcode","display_address","description","short_description","bedroom_count","bathroom_count","reception_count","property_type","available_at","cost","contract_length","is_bills_included","nearest_stations","latitude","longitude","source"
611,2025-02-25 15:38:42.706 +0000,"54da1904-960d-4886-9c69-74091023c285","Oval Road, Primrose Hill",,London,NW1 7EA,"Oval Road, Primrose Hill, London, NW1 7EA","This sensational two double bedroom apartment is situated on the ground floor within this impressive modern development. The property comprises; spacious open plan reception room, two double bedrooms and modern bathrooms. <br/><br/>This impressive development further benefits; decked terrace, floor to ceiling windows, modern fixtures and fittings and ample storage. The property is offered furnished and available late february. <br/><br/>Oval Road is ideally situated moments from all the amenities of Camden Town and close to excellent transport links including Camden underground station.","This sensational two double bedroom apartment is situated on the ground floor within this impressive modern development. The property comprises; spacious open plan reception room, two double bedrooms and two modern bathrooms.",2,2,1,FLAT,IMMEDIATELY,4333,LT_SIX_MONTHS,false,"null",51.538891,-0.147587,CHESTERTONS
612,2025-02-25 15:38:44.092 +0000,c19178d7-3323-4153-88ac-a993e675e18b,Charles Clowes Walk,,London,SW11 7AG,"Charles Clowes Walk, London, SW11 7AG","An impressive interior designed 770Sq Ft 2-bedroom, 2-bathroom apartment located in Thornes House forming part of The Residence Collection in Nine Elms on London’s iconic South Bank.<br/><br/>This luxury apartment is situated on the 4th floor of this prestigious building which features a 24-hour manned concierge along with a dedicated building manager, lift service, gym, media room, board room and secure underground parking.<br/><br/>The apartment comprises a spacious reception room complete with Samsung Smart TV's with Bose sound bars incorporating a built in Amazon Alexa to control the apartments lighting, TV and heating systems along with a private winter garden creating a further living area. The reception room is open plan with a fully fitted kitchen featuring integrated AEG appliances with floor to ceiling windows providing far reaching views across London. The apartment offers two double-bedrooms, two-bathrooms, one of which is an en-suite bathroom from the master bedroom. The apartment also benefits from ample storage space. <br/><br/>Thornes House is ideally positioned between two new Northern Line underground stations (set to open in 2020), adding to the extensive transport links including tree lined footpaths, dedicated cycle lanes, Clipper river service, local buses and the Pimlico bridge providing direct access into the neighbouring Royal Boroughs of Kensington and Chelsea.","This luxury apartment is situated on the 4th floor of this prestigious building which features a 24-hour manned concierge along with a dedicated building manager, lift service, gym, media room, board room and secure underground parking.",2,2,1,FLAT,IMMEDIATELY,4333,LT_SIX_MONTHS,false,"null",51.48077,-0.132833,CHESTERTONS
607,2025-02-25 15:38:39.681 +0000,"21199a76-aa44-4173-98f8-5694ad6e365d",Hallam Street,,London,W1W 5HE,"Hallam Street, London, W1W 5HE","A beautifully renovated two-bedroom apartment situated on the third floor of a charming building at the end of a tranquil cul-de-sac, just moments from the iconic Regent's Park. This meticulously designed property boasts a spacious, modern kitchen, elegant wood flooring throughout, and a generously sized double bedroom complete with an en-suite bathroom. Additionally, there is a separate guest cloakroom for convenience.<br/><br/>Residents will also benefit from the exceptional concierge services provided, ensuring both comfort and security.<br/><br/>Hallam Street enjoys an enviable central location, offering effortless access to the lush green spaces of Regent's Park, as well as the vibrant array of local shops, cafes, restaurants, and pubs. The nearby Underground station at Great Portland Street ensures excellent connectivity across the city, making this apartment an ideal choice for both comfort and convenience.","A beautifully renovated two-bedroom apartment situated on the third floor of a charming building at the end of a tranquil cul-de-sac, just moments from the iconic Regent's Park. This meticulously designed property boasts a spacious, modern kitchen, e",2,0,1,FLAT,IMMEDIATELY,4290,LT_SIX_MONTHS,false,"null",51.522645,-0.144862,CHESTERTONS
609,2025-02-25 15:38:41.471 +0000,fb2fde6c-7d59-4472-8b1e-4893adb5749f,Sutherland Avenue,,London,W9 2HF,"Sutherland Avenue, London, W9 2HF","A lovely two double bedroom apartment within this impressive period building. The property comprises; large open plan reception, two double bedrooms and modern bathroom.<br/><br/>Sutherland Avenue is conveniently situated moments from all the amenities of Little Venice and close to excellent transport links including both Maida Vale and Warwick Avenue underground stations.  EPC D","(SHORT LET) A lovely two double bedroom apartment within this impressive period building. The property comprises; large open plan reception, two double bedroom and modern bathroom. EPC D.",2,1,0,FLAT,"2025-04-17",4250,LT_SIX_MONTHS,false,"null",51.523805,-0.191632,CHESTERTONS
610,2025-02-25 15:38:42.544 +0000,"95c315ea-5dc8-4d46-9fd9-00d26df829e1","Fitzjohns Avenue, Hampstead",,London,NW3 5JY,"Fitzjohns Avenue, Hampstead, London, NW3 5JY","*VIDEO TOUR AVAILABLE*. A magnificent 2 bedroom duplex apartment on the 3rd/4th floors of this period conversion with lift boasting beautiful parquet floors, air conditioning in the master bedroom and reception situated in this excellent location in Hampstead (Northern Line) and easy access to the transport links of Swiss Cottage (Jubilee Line). Accommodation comprises 3rd floor:  reception room, open plan fully fitted kitchen, double bedroom, shower room  4th floor: double bedroom, family bathroom, utility room.",*VIDEO TOUR AVAILABLE*. A magnificent 2 bedroom duplex apartment on the 3rd/4th floors of this period conversion with lift boasting beautiful parquet floors situated in this excellent location in Hampstead (Northern Line).  Sole Agent.,2,2,0,FLAT,"2025-03-21",4250,TWELVE_MONTHS,false,"null",51.547687,-0.176237,CHESTERTONS
613,2025-02-25 15:38:44.336 +0000,d5282e5f-6ce0-43f8-9d7e-4e52afb7d781,"Mono Tower, Penn Street, Hoxton",,London,N1 5FE,"Mono Tower, Penn Street, Hoxton, London, N1 5FE","Stunning two-bedroom, two bathroom apartment located in one of two iconic hexagonal towers, part of the Hoxton Press Development.<br/><br/>The flat provides spacious high-tech accommodation which includes hyper optic broadband, self-cleaning appliances, and video entry.<br/><br/>The property benefits from a fully fitted kitchen, open plan living area, master bedroom with en-suite, second bedroom, family size bathroom, large balcony and underground bike storage (on a first come first served basis).<br/><br/>The apartment is located on the 17th floor and provides amazing views over the city of London.<br/><br/>It's ideally located for access to the tech startups in Shoreditch and the heart of London Financial Districts. The development further benefits from a twenty-four-hour concierge, weekly laundry service (sign up service), and an online parcel collection service.","SHORT LET - Stunning two-bedroom, two bathroom apartment located in one of two iconic hexagonal towers, part of the Hoxton Press Development.",2,2,1,FLAT,"2025-03-30",4250,LT_SIX_MONTHS,false,"null",51.536443,-0.08629,CHESTERTONS
615,2025-02-25 15:38:46.280 +0000,fbd155d5-f742-4c26-90e5-03bf178bd7a8,"London Square, 121 Upper Richmond Road",,Putney,SW15 2DU,"London Square, 121 Upper Richmond Road, Putney, SW15 2DU","Fantastic luxury apartment on the eighth floor of this award winning development, providing panoramic views over London. Two double bedrooms, two bathrooms, large open plan living and dining area leading to private terrace.<br/><br/>The property benefits from ample built-in storage and is furnished throughout to a very high-standard and includes one underground parking space and 24 hour concierge. <br/><br/>Offered furnished & available from March.","Fantastic luxury apartment on the eighth floor of this award winning development, providing panoramic views over London. Two double bedrooms, two bathrooms, large open plan living and dining area leading to private terrace.",2,2,1,FLAT,"2025-03-07",4250,TWELVE_MONTHS,false,"null",51.46,-0.214243,CHESTERTONS
617,2025-02-25 15:38:47.712 +0000,eaa9a802-5777-4e64-978e-6e6393cd6ddf,"Ashgrove House, 28 Lindsay Square, Pimlico",,London,SW1V 2HW,"Ashgrove House, 28 Lindsay Square, Pimlico, London, SW1V 2HW","A beautifully refurbished duplex apartment located within the ever popular Bessborough Gardens. The apartment benefits from two double bedrooms, two bathrooms(one  en-suite), a spacious kitchen/dining area, separate reception room leading onto to balconies with direct views over the garden square, 24 hours porter, underground parking and great storage. Exclusive to Chestertons.","Offered exclusively by Chestertons. A beautifully refurbished duplex apartment over the garden square, 24 hours porter, underground parking within the ever popular Bessborough Gardens.",2,2,1,FLAT,"2025-04-30",4250,TWELVE_MONTHS,false,"null",51.488541,-0.131133,CHESTERTONS
619,2025-02-25 15:38:49.137 +0000,a2ddf9f7-bf6e-4042-88d3-2e49e77c664c,"Belvedere House, 130 Grosvenor Road",,London,SW1V 3JY,"Belvedere House, 130 Grosvenor Road, London, SW1V 3JY","A large top floor river apartment with direct River views and an onsite porter. The apartment has lovely wood flooring throughout, a modern separate kitchen, two double bedrooms both with built-in wardrobes and en-suite bathrooms. The reception has a semi-circle recess providing views up and down the River Thames.","Amazing River views! The apartment has lovely wood flooring throughout, a modern separate kitchen, two double bedrooms both with built-in wardrobes and en-suite bathrooms. The reception has a semi-circle recess providing views up and down the Thames.",2,2,1,FLAT,"2025-04-03",4250,SIX_MONTHS,false,"null",51.485402,-0.135597,CHESTERTONS
630,2025-02-25 15:39:07.149 +0000,ffbf8dea-332e-488f-b15f-8ea59c6c1dd2,"Fellows Court, Weymouth Terrace, Hoxton",,London,E2 8LF,"Fellows Court, Weymouth Terrace, Hoxton, London, E2 8LF","Situated in the heart of Hoxton providing great access to The City & Shoreditch this four bedroom split level garden maisonette.    <br/><br/>Offered with a generous layout and accommodation comprising own entrance, four bedrooms, open plan reception room/kitchen, modern fitted bathroom suite and a 2nd separate W.C, private rear garden and a front garden plus wood floors throughout.    <br/><br/>Weymouth Terrace is ideally situated moments away from all the amenities of Hoxton & Shoreditch with great transport links into the City.","4 bedroom maisonette situated in the heart of Hoxton providing great access to The City & Shoreditch",4,1,1,FLAT,IMMEDIATELY,4200,TWELVE_MONTHS,false,"null",51.531195,-0.074556,CHESTERTONS
616,2025-02-25 15:38:46.453 +0000,f5e13a05-66d1-4af8-9d82-35088685f927,"Hereford House, 11 Ovington Gardens, Knightsbridge",,London,SW3 1LU,"Hereford House, 11 Ovington Gardens, Knightsbridge, London, SW3 1LU","Contemporary 5th floor apartment of circa 776 sq ft with lift access in a popular modern development on the corner of Ovington Gardens and Brompton Street.  <br/><br/>The property is bright and spacious and benefits from wood flooring and stunning viewings across the city. The accommodation comprises of a stylish open plan reception and fully fitted kitchen, private balcony, two double bedrooms and two modern bathrooms.  <br/><br/>Located moments from Harrods and just a short walk from Knightsbridge station and Hyde Park.",Contemporary 5th floor apartment of circa 776 sq. ft. with lift access in a popular modern development. Features in stylish open plan reception with wood flooring and private balcony.,2,2,1,FLAT,IMMEDIATELY,4311,TWELVE_MONTHS,false,"null",51.497961,-0.16616,CHESTERTONS
